index,symbol,message,timestamp_raw,timestamp_iso,prob_positive,prob_negative,prob_neutral,pred_label,confidence,sentiment_signed
15,AAPL,"$PLUG What’s AI say ?? “””A Hydrogen Data Center, as per Plug Power's Nov 10, 2025 press release, involves using hydrogen fuel cell technology for auxiliary and backup power in data centers. Plug signed a non-binding LOI with a U.S. developer to provide these low-carbon, resilient solutions, supporting nationwide expansion and generating over $275M in liquidity via related efficiencies.”””” $NVDA $ORCL $AAPL $META",2025-11-12T06:58:37Z,2025-11-12T06:58:37+00:00,0.7685235142707825,0.007821726612746716,0.22365473210811615,positive,0.7685235142707825,0.7607017876580358
16,AAPL,"$SPY $BTC $AAPL $META $NVDA Now , how does Government repay its loyal workforce that just had their pay withheld while being forced to work?

You pamp the shit out their 401K’s with billions of freshly printed US Dollars to new All Time High’s and they forget all about your continued corruption and incompetence. Bullish",2025-11-12T05:16:26Z,2025-11-12T05:16:26+00:00,0.0708436518907547,0.26610565185546875,0.6630507111549377,neutral,0.6630507111549377,-0.19526199996471405
17,AAPL,$SPY $IWM $QQQ $AAPL #pivotpointserver 🚨🔐,2025-11-12T04:56:51Z,2025-11-12T04:56:51+00:00,0.04615228250622749,0.017483429983258247,0.9363643527030945,neutral,0.9363643527030945,0.028668852522969246
18,AAPL,$AAPL $AMZN lets share this again 🚬,2025-11-12T04:45:39Z,2025-11-12T04:45:39+00:00,0.1253952980041504,0.012425495311617851,0.8621792197227478,neutral,0.8621792197227478,0.11296980269253254
19,AAPL,"$AAPL about to hit 350 $AMZN ER was all cap those gains about to disappear  
🚬",2025-11-12T04:45:39Z,2025-11-12T04:45:39+00:00,0.09942100197076797,0.15379807353019714,0.7467809319496155,neutral,0.7467809319496155,-0.05437707155942917
20,AAPL,"$GSAT hmmm. so almost one year exactly :) this is odd considering they don't even use Terrestrial ""YET"" with $AAPL !!! but Apple did enable N53 and worked on N254  (more than 11.5 MHZ channels)  >>>> 3GPP over the past 2 years together for ""SOMETHING"" > I would say that SOMETHING big is coming. all home devices, / SIRI / ""Alexa"" like mesh AI network? what is it?  
 
Makes me think satellite network and terrestrial are linked or will be linked shortly using all newer apple devices :) investors.globalstar.com/ne... appleinsider.com/articles/2...",2025-11-12T04:32:20Z,2025-11-12T04:32:20+00:00,0.043813224881887436,0.015290920622646809,0.9408958554267883,neutral,0.9408958554267883,0.028522304259240627
21,AAPL,"They are all approaching $300 $GOOGL first
Then $AAPL then $AMZN then $NVDA $FNGU Bullish",2025-11-12T04:11:54Z,2025-11-12T04:11:54+00:00,0.13555645942687988,0.01660800725221634,0.8478355407714844,neutral,0.8478355407714844,0.11894845217466354
22,AAPL,"🚨New Episode Alert - The Hot Options Report! 
A wild, mixed day on the options tape: 
🚀 Rivian is roaring back. 💥 CoreWeave is crashing.  
 
We track the most active options trades in those two names, plus the heavy call action in $NVDA , $TSLA , $AAPL , and more on the latest episode! 
 
Run Your Own Options Reports from Quik Options at: app.quikoptions.com/Market/... Check out the full episode. It's available on major podcast platforms incl: 
🎧YouTube: youtube.com/watch?v=GeFcgXq... 🎧Apple: podcasts.apple.com/us/podca... 🎧Spotify: open.spotify.com/episode/2t...",2025-11-12T04:10:34Z,2025-11-12T04:10:34+00:00,0.02863309346139431,0.04205942526459694,0.9293075203895569,neutral,0.9293075203895569,-0.013426331803202629
23,AAPL,$AAPL $MSFT bang 🟢 Bullish,2025-11-12T03:43:25Z,2025-11-12T03:43:25+00:00,0.13873225450515747,0.05540456622838974,0.8058631420135498,neutral,0.8058631420135498,0.08332768827676773
24,AAPL,$AAPL $IWM $QQQ $SPY,2025-11-12T03:39:54Z,2025-11-12T03:39:54+00:00,0.10001023858785629,0.017306247726082802,0.8826834559440613,neutral,0.8826834559440613,0.08270399086177349
25,AAPL,"$SPY our traders are winning big 

Your traders are signing divorce papers $QQQ $IWM $AAPL",2025-11-12T03:39:54Z,2025-11-12T03:39:54+00:00,0.5186452269554138,0.016957571730017662,0.46439722180366516,positive,0.5186452269554138,0.5016876552253962
26,AAPL,"$AAPL Support / Resistance Levels 
 
Retested the 275.50 area today. That is the key level to break and hold for a continued move higher. If it doesn't break watch for price to drift back towards the POC @ 270 
 
Larger Image: s3.tradingview.com/snapshot...",2025-11-12T03:30:24Z,2025-11-12T03:30:24+00:00,0.0955243781208992,0.11166062206029892,0.7928149700164795,neutral,0.7928149700164795,-0.01613624393939972
27,AAPL,$AAPL ITM 🟢 $PANW 🟢 Bullish,2025-11-12T03:04:53Z,2025-11-12T03:04:53+00:00,0.07972175627946854,0.029574984684586525,0.8907033205032349,neutral,0.8907033205032349,0.05014677159488201
28,AAPL,$AAPL lmao what a loser pos,2025-11-12T03:00:11Z,2025-11-12T03:00:11+00:00,0.07121889293193817,0.0589948371052742,0.8697862029075623,neutral,0.8697862029075623,0.012224055826663971
29,AAPL,$AAPL It is due for big correction. Bearish,2025-11-12T03:00:11Z,2025-11-12T03:00:11+00:00,0.0467669777572155,0.8624987006187439,0.09073424339294434,negative,0.8624987006187439,-0.8157317228615284
30,AAPL,$AAPL $GOOGL $NVDA $NFLX $BABA,2025-11-12T02:47:07Z,2025-11-12T02:47:07+00:00,0.15403148531913757,0.012517747469246387,0.8334507942199707,neutral,0.8334507942199707,0.14151373784989119
31,AAPL,docs.google.com/spreadsheet...,2025-11-12T02:47:07Z,2025-11-12T02:47:07+00:00,0.019749436527490616,0.039356529712677,0.9408939480781555,neutral,0.9408939480781555,-0.019607093185186386
32,AAPL,$AAPL Pullback time. Bearish,2025-11-12T02:24:43Z,2025-11-12T02:24:43+00:00,0.05672084912657738,0.25485196709632874,0.688427209854126,neutral,0.688427209854126,-0.19813111796975136
33,AAPL,$AAPL selling iphone socks for $230 USD. Completely exploiting the poor. Tax the rich. Ban price gouging on stupid products like these $SPY $QQQ $DJT Bearish,2025-11-12T02:22:42Z,2025-11-12T02:22:42+00:00,0.03846210986375809,0.06343281269073486,0.8981050848960876,neutral,0.8981050848960876,-0.024970702826976776
34,AAPL,$AAPL $MRK $GOOG $TTD $MU,2025-11-12T02:11:00Z,2025-11-12T02:11:00+00:00,0.12298667430877686,0.02104487456381321,0.8559684157371521,neutral,0.8559684157371521,0.10194179974496365
35,AAPL,"$GSAT $AAPL $SPACEX Um.... Musk - if he's the buyer - has demonstrated a fixation on the numbers 69 and 420. So perhaps the suggested ""threshold"" psycholigical breakout price will be 69.42[0] - :)",2025-11-12T02:04:57Z,2025-11-12T02:04:57+00:00,0.05722206085920334,0.03060096874833107,0.9121769070625305,neutral,0.9121769070625305,0.02662109211087227
36,AAPL,"@raycoo80 Psychological barrier established, that would only be crossed when those in the know,  know the time is short and to gather all they can.",2025-11-12T02:04:57Z,2025-11-12T02:04:57+00:00,0.09366864711046219,0.030936364084482193,0.8753949999809265,neutral,0.8753949999809265,0.06273228302598
37,AAPL,$AAPL this entire year all I heard the analysts say was to “Sell” $AAPL .GIVEN the  type of year we’ve had $AAPL did very well. Seeing it get close to $300.00 puts a smile on my face.,2025-11-12T01:51:44Z,2025-11-12T01:51:44+00:00,0.6926975846290588,0.01501773763448,0.29228466749191284,positive,0.6926975846290588,0.6776798469945788
38,AAPL,"$SPY much as i want to say higher from here, it's possible we head lower than what we saw last week 

it's anyone's guess at this point, but the rally has been fairly week, considering the news on gov shutdown 

probably worsens outlook for rates also $AAPL $NVDA $MSFT $META",2025-11-12T01:39:08Z,2025-11-12T01:39:08+00:00,0.04486821964383125,0.9066882729530334,0.048443540930747986,negative,0.9066882729530334,-0.8618200533092022
39,AAPL,"$AAPL Not an apple investor or even a bull.  But there's a reason Charlie Munger and Warren Buffet staked nearly all their fortune onto the back of Tim Apple.  He has a zen monk like focus on the big picture, can ignore all the noise, and plays to the strengths of the company.  It'll be a classic tortoise beats the hare story.  While all his competitors drown in depreciation the next 10 years, Tim will go heavy in AI when the sector matures and he can start emptying out the treasure chest on making great products.",2025-11-12T01:29:59Z,2025-11-12T01:29:59+00:00,0.0671074166893959,0.015701239928603172,0.9171913266181946,neutral,0.9171913266181946,0.05140617676079273
40,AAPL,$AAPL finance.yahoo.com/news/appl... Bullish,2025-11-12T01:29:59Z,2025-11-12T01:29:59+00:00,0.037438735365867615,0.019650820642709732,0.942910373210907,neutral,0.942910373210907,0.017787914723157883
41,AAPL,$AAPL finance.yahoo.com/news/appl... Bullish,2025-11-12T01:22:06Z,2025-11-12T01:22:06+00:00,0.037438735365867615,0.019650820642709732,0.942910373210907,neutral,0.942910373210907,0.017787914723157883
42,AAPL,"$AAPL View    the new Price Targets & Analyst Commentary for list of Analyst Firms below
 1. Argus
 2. TD Cowen
 3. Rosenblatt
 4. Evercore ISI
 5. DA Davidson
 6. HSBC
 7. UBS
 8. Baird
 9. Goldman Sachs
 10. Barclays
 11. JPMorgan
 12. Morgan Stanley
 13. Bank of America (BofA)
 14. Citi
 15. Wells Fargo
 16. Melius Research $QQQ investingyoung.ca/post/appl...",2025-11-12T01:18:20Z,2025-11-12T01:18:20+00:00,0.02053132653236389,0.027672510594129562,0.9517961740493774,neutral,0.9517961740493774,-0.007141184061765671
43,AAPL,Im in love with $AVGO $AMC $HOOD $AAPL This one works $COMPQ #research,2025-11-12T01:15:58Z,2025-11-12T01:15:58+00:00,0.049363553524017334,0.033433232456445694,0.9172032475471497,neutral,0.9172032475471497,0.01593032106757164
44,AAPL,"$INTC don’t hold your breath for a foundry deal until Panther Lake chips are hitting store shelves and 18A is a proven process. We will see them hitting shelves in December / January… and then give it a few months for customers to evaluate and build confidence in the foundry before inking a deal or JV for 18A / 14A. 

So TDLR, you gotta wait 5 months for the first major foundry deal with a huge player like $AAPL $AMZN or $TSLA . Until then just buy, hold and be patient. Bullish",2025-11-12T00:32:19Z,2025-11-12T00:32:19+00:00,0.11011525988578796,0.013633975759148598,0.8762507438659668,neutral,0.8762507438659668,0.09648128412663937
45,AAPL,"$AAPL Trade Plan:

Market Context: $AAPL closed at $275.61, showing strong momentum but currently overbought with an RSI of 84.05. The stock is trading above its 30-day moving average (MA30) of 261.11 and 50-day moving average (MA50) of 253.92, indicating bullish sentiment in the short term.

Directional Bias: Given the high RSI, there's a risk of a pullback. However, the stock remains near its 60-day high of 277.32, suggesting potential for a breakout if momentum continues. The 60-day low of 223.78 provides a reference for support.

Suggested Entry: Consider entering a long position if $AAPL breaks above $277.32 with volume confirmation. 

Stop: Place a stop-loss at $270.00 to manage risk.

Targets: Set the first target at $280.00 and a second target at $285.00, aligning with psychological levels and recent highs.

For further insights, visit privateprofiteers.com . privateprofiteers.com",2025-11-12T00:28:18Z,2025-11-12T00:28:18+00:00,0.4188165068626404,0.1630239635705948,0.4181595742702484,positive,0.4188165068626404,0.2557925432920456
46,AAPL,$AAPL Bearish,2025-11-12T00:15:06Z,2025-11-12T00:15:06+00:00,0.25399547815322876,0.23171088099479675,0.5142936706542969,neutral,0.5142936706542969,0.022284597158432007
47,AAPL,$AAPL $300 a share by the end of the year .  It’s a lock ! Bullish,2025-11-12T00:12:25Z,2025-11-12T00:12:25+00:00,0.0968245267868042,0.021746182814240456,0.8814292550086975,neutral,0.8814292550086975,0.07507834397256374
48,AAPL,$AAPL is near ATHs and you’re bearish? youtube.com/watch?v=lG9kuME...,2025-11-12T00:09:21Z,2025-11-12T00:09:21+00:00,0.040622178465127945,0.5560957193374634,0.4032820463180542,negative,0.5560957193374634,-0.5154735408723354
49,AAPL,"💎 LiquidTheta® Live Actionable Trade

Asset: $AAPL Contracts: $AAPL December 18, 2026 $280 Calls

Scale in: $30.99- $37.88
Scale out: $120.53-$206.62

Profit Potential : 257% ROI Blended

Join 💎 Here: liquidtheta.com",2025-11-11T23:53:14Z,2025-11-11T23:53:14+00:00,0.04412076249718666,0.01840125396847725,0.9374779462814331,neutral,0.9374779462814331,0.02571950852870941
50,AAPL,"$AAPL we arent really that far away from Terminator 2 Judgement day technology... ..."" SKYNET"".... as it was so aptly named..... i dont think its gonna be like that, but i do think we are seriously gonna see robot assistants for sale that will be able to gondo your errands for you once you train it for a month. ... lol. Wat an experience that would be.... and another status symbol.  I love Tesla too for this. Telsa and apple robots ... american made only. An we charge a licensing fee to outside robots with full override access .... they need me in that Marketing room..,. Its not hard guys.",2025-11-11T23:27:55Z,2025-11-11T23:27:55+00:00,0.07845210283994675,0.019780084490776062,0.9017677307128906,neutral,0.9017677307128906,0.058672018349170685
51,AAPL,"$AAPL Apple Eco so strong !! A the services rev is huge , they have pieces of it everywhere , did you know peeps can use Apple Pay at yes Costco!! Corning  says the demand is ""remarkable"" for I Phone and Apple Watch glass.. to mention a few you don't see this published and republished multiple times like the  negative articles and sometimes it's not true",2025-11-11T23:26:48Z,2025-11-11T23:26:48+00:00,0.09432002156972885,0.014929850585758686,0.8907501101493835,neutral,0.8907501101493835,0.07939017098397017
52,AAPL,"The smartest people are constantly revising their understanding, reconsidering a problem they thought they’d already solved. They’re open to new points of view, new information, new ideas, contradictions, and challenges to their own way of thinking. I see bright future for solid stocks with solid fundamentals, unfortunately most of the bearish comments I saw recently lack and logical ground $AAPL $AMD $SPY $NVDA $AMZN Bullish",2025-11-11T23:17:23Z,2025-11-11T23:17:23+00:00,0.5416081547737122,0.03029532916843891,0.42809656262397766,positive,0.5416081547737122,0.5113128256052732
53,AAPL,"$LPTH Will be interesting if $AAPL explore using Blackdiamond camera optical lens instead of Germanium. Less weight more control, thin glass. Bullish",2025-11-11T23:09:26Z,2025-11-11T23:09:26+00:00,0.24056561291217804,0.010374315083026886,0.7490600943565369,neutral,0.7490600943565369,0.23019129782915115
54,AAPL,$AAPL the iPhone pocket is the worst “innovation” or product ever designed and made by any company on the stock exchange.,2025-11-11T23:06:08Z,2025-11-11T23:06:08+00:00,0.014975251629948616,0.8642019629478455,0.12082286179065704,negative,0.8642019629478455,-0.8492267113178968
55,AAPL,$AAPL wen 300?,2025-11-11T23:05:40Z,2025-11-11T23:05:40+00:00,0.0547046922147274,0.03873663768172264,0.9065586924552917,neutral,0.9065586924552917,0.01596805453300476
56,AAPL,Are we running out of innovating ideas ?? $AAPL,2025-11-11T23:00:19Z,2025-11-11T23:00:19+00:00,0.04533052816987038,0.25409775972366333,0.7005717158317566,neutral,0.7005717158317566,-0.20876723155379295
57,AAPL,$AAPL Apple confirmed that it removed Blued and Finka from its App Store in the country.,2025-11-11T22:52:14Z,2025-11-11T22:52:14+00:00,0.00975144375115633,0.9025640487670898,0.08768445253372192,negative,0.9025640487670898,-0.8928126050159335
58,AAPL,$AAPL I will always love my sweet Apple. Year after year keeping me safe and happy. $30 avg and you become more beautiful every year,2025-11-11T22:48:20Z,2025-11-11T22:48:20+00:00,0.18468241393566132,0.01375526376068592,0.8015623688697815,neutral,0.8015623688697815,0.1709271501749754
59,AAPL,$AAPL $300 incoming,2025-11-11T22:43:39Z,2025-11-11T22:43:39+00:00,0.059379108250141144,0.015834810212254524,0.9247860908508301,neutral,0.9247860908508301,0.04354429803788662
60,AAPL,$AAPL love it Wall Street……. finance.yahoo.com/news/appl... Bullish,2025-11-11T22:37:53Z,2025-11-11T22:37:53+00:00,0.08058756589889526,0.014858788810670376,0.9045536518096924,neutral,0.9045536518096924,0.06572877708822489
61,AAPL,$AAPL more Guy Adami self owning today. Bullish,2025-11-11T22:20:59Z,2025-11-11T22:20:59+00:00,0.22616541385650635,0.014715808443725109,0.7591187357902527,neutral,0.7591187357902527,0.21144960541278124
62,AAPL,"$AAPL ok CNBC Fast M please just stop talking about Apple , you don’t understand this co and you missed the move!",2025-11-11T22:20:11Z,2025-11-11T22:20:11+00:00,0.030181536450982094,0.6595292687416077,0.3102891445159912,negative,0.6595292687416077,-0.6293477322906256
63,AAPL,$AAPL $300+ by EOY 🎉🎉🎉 Bullish,2025-11-11T22:09:47Z,2025-11-11T22:09:47+00:00,0.37700778245925903,0.020405547693371773,0.6025866866111755,neutral,0.6025866866111755,0.35660223476588726
64,AAPL,$AAPL youtube.com/watch?v=QWidoOP... Bullish,2025-11-11T22:03:41Z,2025-11-11T22:03:41+00:00,0.038979969918727875,0.027512580156326294,0.9335074424743652,neutral,0.9335074424743652,0.01146738976240158
65,AAPL,$AAPL finance.yahoo.com/news/appl... Bullish,2025-11-11T22:02:41Z,2025-11-11T22:02:41+00:00,0.037438735365867615,0.019650820642709732,0.942910373210907,neutral,0.942910373210907,0.017787914723157883
66,AAPL,"$SLS $AMZN $AAPL So you want to give me 2 kicks at the can for something that is worth $9 + all day every day for a $1.50 a share? And if GPS is all we think it to be worth even more? 
 
Hell yeah I'm game! Bring it on! 
 
Bring on all the f-ing shenanigans you can muster MFers!",2025-11-11T21:54:11Z,2025-11-11T21:54:11+00:00,0.08674263209104538,0.024932827800512314,0.8883245587348938,neutral,0.8883245587348938,0.061809804290533066
67,AAPL,"$SLS While I don't typically like to put the cart before the horse, one has to consider their investment strategy going forward under different scenarios. 
 
I'm here for the binary event. If GPS is somehow compromised/delayed then I'm here for SLS 009. GPS potential is rare as it is but to have SLS 009 in reserve & hot in pursuit is just way out of the ordinary. It's huge & de-risks the investment overall & the current GPS focus. Biotech downside is normally $0 but not here b/c of SLS 009. 
 
Upside? What if SLS goes to $5, or $9-10? Or more? What's your end game? You should know it or at least know what you're saying you would do. 
 
For any that have held some of the fantastic stocks such as $AMZN or $AAPL since way back...do you still own them? How many were able to hold after a double? A triple? A 5x or 10x or more? 
 
Because I'm a value guy, I don't sell until I see my value price. In many cases that never happens b/c in my experiences the co. is bought out & the decision made for me.",2025-11-11T21:54:11Z,2025-11-11T21:54:11+00:00,0.04678754508495331,0.08613855391740799,0.8670738935470581,neutral,0.8670738935470581,-0.03935100883245468
68,AAPL,$NVDA Not good price action and certainly not a great close for what bulls were hoping for… $QQQ $SPY $TSLA $AAPL Bearish,2025-11-11T21:53:20Z,2025-11-11T21:53:20+00:00,0.3642772436141968,0.4999464154243469,0.13577628135681152,negative,0.4999464154243469,-0.13566917181015015
69,AAPL,$AAPL Top of my list tomorrow. Bearish,2025-11-11T21:51:10Z,2025-11-11T21:51:10+00:00,0.06069615110754967,0.0798339918255806,0.8594698309898376,neutral,0.8594698309898376,-0.01913784071803093
70,AAPL,"Enter: $AAPL Calls
Strike Price: $275
Expiry Date: DEC 05 2025 

Buy in Price: $6.21 - $6.40
Sell Price: $10.00
Profit : +61% (Turn every $1 into $1.61)

Want Profitable Real-Time Options Alerts? 
👉 moneygroup.us",2025-11-11T21:47:34Z,2025-11-11T21:47:34+00:00,0.03600219637155533,0.02212350443005562,0.9418742656707764,neutral,0.9418742656707764,0.01387869194149971
71,AAPL,"$AAPL Above $277-278, $285 can come fast!",2025-11-11T21:39:06Z,2025-11-11T21:39:06+00:00,0.35077813267707825,0.03226827085018158,0.6169535517692566,neutral,0.6169535517692566,0.31850986182689667
72,AAPL,"$SLS While I don't typically like to put the cart before the horse, one has to consider their investment strategy going forward under different scenarios. 
 
I'm here for the binary event. If GPS is somehow compromised/delayed then I'm here for SLS 009. GPS potential is rare as it is but to have SLS 009 in reserve & hot in pursuit is just way out of the ordinary. It's huge & de-risks the investment overall & the current GPS focus. Biotech downside is normally $0 but not here b/c of SLS 009. 
 
Upside? What if SLS goes to $5, or $9-10? Or more? What's your end game? You should know it or at least know what you're saying you would do. 
 
For any that have held some of the fantastic stocks such as $AMZN or $AAPL since way back...do you still own them? How many were able to hold after a double? A triple? A 5x or 10x or more? 
 
Because I'm a value guy, I don't sell until I see my value price. In many cases that never happens b/c in my experiences the co. is bought out & the decision made for me.",2025-11-11T21:38:16Z,2025-11-11T21:38:16+00:00,0.04678754508495331,0.08613855391740799,0.8670738935470581,neutral,0.8670738935470581,-0.03935100883245468
73,AAPL,"$GSAT $AAPL $SPACEX @LilNappy666 @howardlindzon I believe you're quite right! I had long ago blocked Howard (not knowing he is ""Co-Founder and CEO Stocktwits"" - lol:) probably because of an often expressed dim view of Globalstar. So if HE has even come around (and I've unblocked him!) - reverse merger of Starlink into Globalstar, yielding a publicly traded ""Starlink Global"" - or something like that - must be imminent!",2025-11-11T21:31:23Z,2025-11-11T21:31:23+00:00,0.03956669941544533,0.173722043633461,0.7867112755775452,neutral,0.7867112755775452,-0.13415534421801567
74,AAPL,$GSAT The buyout signal we needed. Bullish,2025-11-11T21:31:23Z,2025-11-11T21:31:23+00:00,0.6208800077438354,0.01741652749478817,0.361703485250473,positive,0.6208800077438354,0.6034634802490473
75,AAPL,$AAPL Wall Street always knows Bullish,2025-11-11T21:30:56Z,2025-11-11T21:30:56+00:00,0.10823291540145874,0.02743734046816826,0.8643297553062439,neutral,0.8643297553062439,0.08079557493329048
76,AAPL,"$AAPL Today was a good day. Nice to finally see this stock wake up. 🚀🚀
Friendly reminder that stocks only go 👆🏻🆙🆙🆙 Bullish",2025-11-11T21:26:25Z,2025-11-11T21:26:25+00:00,0.5511699914932251,0.01798943057656288,0.43084049224853516,positive,0.5511699914932251,0.5331805609166622
77,AAPL,$AAPL somebody knows something! Maybe Apple/Google partnership announcement?,2025-11-11T21:25:41Z,2025-11-11T21:25:41+00:00,0.05176747217774391,0.029072120785713196,0.9191604256629944,neutral,0.9191604256629944,0.022695351392030716
